Time	Fp1	Fp2	F3	F4	C3	C4	P3	P4	O1	O2	F7	F8	T3	T4	T5	T6	FZ	CZ	PZ	FC1	FC2	CP1	CP2	FC5	FC6	CP5	CP6	FT9	FT10	P9	P10	POZ
277.3438	-2.0456	-1.2642	0.2365	0.1696	0.7235	-0.1982	0.4237	0.6158	0.3960	1.1434	-0.9946	-1.8062	0.2625	-1.4712	0.3058	0.5210	0.6959	1.1343	0.8953	0.8931	0.7557	0.9850	0.5065	0.0165	-1.8173	0.3490	-0.8615	-0.4687	-2.6000	0.6055	0.9677	0.9250
281.2500	0.5297	0.5171	0.7554	0.4798	0.4192	-0.6873	0.0863	-0.2137	0.0557	0.6871	0.2996	-1.4106	0.3164	-1.6978	0.2947	0.0710	1.1193	0.4855	0.0217	0.8286	0.5690	0.2620	-0.2966	0.1897	-1.6037	0.2055	-1.4398	0.1673	-2.6274	0.5855	0.8206	0.2101
285.1562	-2.1117	-1.7071	0.3584	-0.8109	1.0493	-0.6076	1.0498	0.7072	0.8689	1.5322	-0.9184	-2.8535	0.5376	-1.8323	1.0013	0.5045	0.5657	1.3571	1.0247	1.0524	0.2008	1.2535	0.5796	0.2411	-1.9014	0.9260	-1.1186	-0.6121	-3.6254	1.1407	0.9584	1.1899
289.0625	-4.2304	-3.6304	0.1217	-0.7956	1.4942	-0.1292	2.0151	1.3903	1.5694	2.0760	-1.8331	-4.2077	0.7282	-2.7987	1.6795	0.7735	0.4731	1.9970	1.7742	1.2746	0.8087	1.9663	1.3295	0.5021	-2.9749	1.6901	-0.7851	-1.3627	-5.0776	1.5529	0.7124	1.8965
292.9688	-3.2726	-2.8827	-0.2321	-1.4361	1.0941	-0.7120	1.8937	1.0625	1.6486	2.2468	-1.4048	-3.5091	1.1380	-1.9444	1.9010	1.0059	-0.2459	1.0533	1.3755	0.5414	-0.2344	1.4711	0.6297	0.2610	-2.6036	1.6265	-0.8636	-0.7941	-3.8689	1.8986	1.3198	1.8367
296.8750	-2.1098	-1.9668	0.3107	-0.2440	1.0293	-0.6707	1.8530	1.0062	1.2517	2.1260	-0.7443	-3.4276	1.1227	-3.1784	1.7030	0.5190	0.4563	0.6740	1.3103	0.6750	0.3422	1.2771	0.4893	0.5904	-3.1981	1.6479	-1.1114	-0.5815	-4.9130	1.5723	0.3448	1.8444
300.7812	-1.7378	-2.1879	0.2366	-0.8332	1.1021	-0.7907	2.3866	1.2973	1.6069	2.3234	-0.3446	-4.0260	1.3481	-3.6170	2.1141	0.3567	0.0260	0.4096	1.6249	0.4049	-0.1781	1.4254	0.6616	0.7730	-3.3510	2.0756	-0.9288	-0.4007	-5.4721	1.7246	-0.3193	2.2899
304.6875	-1.0715	-2.5895	-0.4313	-1.9494	0.8943	-0.7257	2.6452	1.4306	1.9879	2.4911	0.0691	-4.3185	1.7145	-2.9993	2.5632	0.5626	-1.1807	0.0238	1.5348	-0.3514	-0.9788	1.3061	0.5980	0.5725	-3.1076	2.2757	-0.3039	-0.0474	-4.5468	2.0083	-0.4856	2.4098
308.5938	0.6882	-0.7154	0.4768	-1.5547	0.8704	-1.7006	2.4240	0.2080	1.7898	1.9485	0.8829	-3.8932	1.7731	-3.3043	2.6896	0.0001	-0.0724	-0.2691	0.6630	0.1599	-1.0714	0.7577	-0.3596	0.8652	-2.9350	2.2580	-1.7042	0.3146	-5.1416	2.2738	0.0887	1.5893
312.5000	-0.4699	-1.3873	-0.0657	-1.7425	0.7601	-1.4569	2.2193	0.5697	1.7879	2.2616	0.1888	-3.5354	1.7665	-2.5307	2.4908	0.5451	-0.6058	-0.2326	0.8846	-0.1347	-1.1677	0.8649	-0.1994	0.5032	-2.8271	2.0154	-1.2486	0.1654	-4.1608	2.2586	0.6626	1.8206
316.4062	-0.6609	-2.0907	0.0003	-1.3297	0.8710	-0.6207	2.0332	1.2766	1.5901	2.4353	0.2254	-4.4995	1.2366	-3.2824	2.0781	0.7923	-0.4107	0.4322	1.2292	0.1442	-0.2906	1.1376	0.5775	0.5571	-3.3335	1.8155	-0.6342	-0.0754	-5.1277	1.7826	0.1717	1.9696
320.3125	-0.7449	-1.5254	0.1294	0.0657	0.6065	-0.0668	1.3750	0.9353	0.9737	1.5640	0.0242	-3.0961	0.7388	-2.9025	1.2508	0.4659	0.1559	0.4045	0.9530	0.2790	0.6231	0.8317	0.5447	0.4907	-2.8987	1.2182	-0.4268	-0.1897	-4.0258	1.0240	-0.1426	1.3648
324.2188	0.5551	0.0060	0.6025	1.0292	0.3849	-0.1971	0.8360	-0.2927	0.4878	0.2208	0.4924	-1.5991	0.5342	-2.4086	0.8208	-0.4145	0.9476	0.2176	0.0959	0.5643	1.0650	0.2602	-0.1271	0.5604	-2.0787	0.8156	-1.0035	0.0468	-2.8979	0.6142	-0.3727	0.2346
328.1250	1.3054	0.7758	1.4597	1.2402	0.6582	-0.4495	0.8257	-0.4474	0.3575	-0.3006	1.0826	-1.9354	0.0593	-3.2667	0.5212	-1.1109	1.8981	0.5329	0.2857	1.2502	1.2165	0.4144	0.1218	0.9633	-1.9288	0.7939	-1.5933	0.1633	-4.2682	0.2130	-0.9830	0.1452
332.0312	-0.0178	-0.3134	1.4526	0.6294	1.1404	-0.2029	1.3054	0.0296	0.6968	-0.5005	0.5712	-2.5227	-0.1368	-3.3916	0.5395	-1.4956	1.8253	1.3028	1.0943	1.6354	1.1649	1.1701	0.9556	1.0860	-1.6350	1.0594	-1.3548	-0.2120	-4.7497	0.0049	-1.7499	0.6190
335.9375	0.7905	0.9804	1.8828	1.4226	1.2341	-0.2937	0.6265	-0.5520	-0.1971	-1.4696	0.6870	-0.9746	-0.1853	-2.9956	-0.3418	-2.6661	2.4999	1.4805	0.9310	2.0872	1.4201	1.1972	0.6620	0.9281	-0.6758	0.4514	-1.8434	0.0394	-3.6438	-0.7811	-2.8795	0.1786
339.8438	1.4427	1.0067	1.3469	-1.3153	1.1177	-1.1842	0.6335	-0.2861	0.2349	-0.7963	1.1086	-1.3092	0.0390	-1.4402	0.0258	-2.0518	1.0466	1.0490	0.9675	1.3701	-0.8780	1.1324	0.4787	0.5322	0.5091	0.4353	-1.6635	0.6093	-2.5612	-0.2598	-1.8811	0.5405
343.7500	1.5657	1.0603	2.3888	1.6833	1.7003	-0.2392	0.8760	-0.4717	-0.3748	-1.4800	1.1114	-1.9363	0.0124	-4.2903	-0.2653	-3.4012	3.0695	2.1046	1.1418	2.6991	1.9218	1.6428	0.8813	1.1782	-1.1888	0.6991	-2.2376	0.0521	-5.1809	-0.8959	-4.1730	0.3461
347.6562	0.7920	0.2285	2.3834	2.9838	1.8623	0.6399	1.1195	-0.0897	-0.3925	-1.5793	0.7928	-2.4406	-0.0606	-5.4794	-0.3772	-3.5904	3.4574	2.5625	1.5666	2.9571	3.3189	2.0058	1.4459	1.3526	-2.2825	0.8511	-1.8776	-0.2955	-6.1233	-1.2061	-5.1076	0.5822
351.5625	-0.3550	-0.5825	1.5984	0.8968	1.8240	-0.1027	1.5797	0.0806	0.3525	-0.8419	0.1837	-2.4300	0.4653	-3.9447	0.3821	-2.8416	2.1001	2.1512	1.7195	2.2569	1.5428	2.0896	1.2171	1.0172	-1.5871	1.2112	-1.7304	-0.2952	-4.8995	-0.3309	-3.7882	1.0613
355.4688	1.1529	1.2189	1.4017	-0.2235	1.2556	-1.1251	1.0193	-0.7651	-0.0401	-1.3381	0.6795	-0.1115	0.6924	-1.6495	0.2133	-3.1090	1.3467	0.8232	0.8650	1.4354	-0.4220	1.2169	0.0855	0.6866	0.6262	0.7839	-1.8646	0.3448	-1.9066	-0.3472	-3.4057	0.4604
359.3750	-0.8717	-0.4594	1.2182	1.4430	1.4825	-0.0117	1.5907	-0.2530	0.1497	-1.0771	-0.3574	-0.8419	0.7789	-3.0214	0.4811	-2.9067	1.7766	1.4216	1.2855	1.7266	1.4423	1.6560	0.7018	0.9379	-0.9766	1.2528	-1.3571	-0.5601	-3.1304	-0.3100	-3.9833	0.7728
363.2812	0.0753	-0.3338	1.2944	0.5250	1.5626	-0.4656	1.9783	-0.1739	0.7558	-0.8798	0.4894	-2.0352	0.8843	-3.6550	0.8863	-2.8800	1.4953	1.2844	1.5901	1.6071	0.8245	1.7922	0.8058	1.0607	-1.5349	1.5518	-1.6944	0.0404	-4.2883	0.0317	-3.7557	1.1612
367.1875	-0.2551	-0.6842	1.4102	1.8369	1.4633	0.4552	1.5740	0.3120	0.2982	-0.7883	0.3241	-2.2764	0.3386	-4.3843	0.3153	-2.5448	2.0066	1.6336	1.6492	1.8285	2.1386	1.7577	1.2847	1.1211	-2.1894	1.2093	-1.1342	-0.3143	-4.9121	-0.5156	-4.0278	1.0694
371.0938	0.2639	-0.2664	1.2460	1.3525	1.0923	0.2447	1.3983	0.2507	0.1681	-0.6028	0.5104	-1.6652	0.3007	-3.5292	0.4056	-2.1536	1.5517	0.9458	1.1532	1.3047	1.3748	1.2020	0.9004	1.0775	-1.4132	1.1325	-0.7746	-0.2866	-3.9387	-0.4135	-3.6445	0.8124
375.0000	0.1778	-0.4837	0.9109	0.4746	0.9396	-0.0690	1.6030	0.3527	0.5112	-0.1544	0.5067	-1.8026	0.5022	-3.0023	0.8270	-1.6502	0.8985	0.5252	1.0693	0.8368	0.5638	1.0358	0.7197	0.9971	-1.2486	1.3286	-0.6040	-0.2148	-3.5728	0.0297	-2.9797	0.9719
378.9062	-0.8241	-1.2412	0.7083	-0.3336	1.0987	-0.0856	1.6506	0.9079	0.7019	0.3421	0.0577	-2.3148	0.3565	-2.6972	0.8076	-1.1735	0.5567	0.8639	1.5191	0.8602	0.1561	1.3808	1.1433	0.8564	-1.1274	1.3087	-0.3755	-0.4038	-3.7285	0.1151	-2.4911	1.4050
382.8125	-0.3344	-1.0695	0.3577	-1.1092	0.8385	0.1708	0.9658	1.0495	0.2017	0.1669	0.1276	-1.5302	0.0246	-1.1944	0.2505	-1.0003	-0.1077	0.8519	1.2026	0.5156	-0.4707	1.1209	1.1731	0.4686	0.3250	0.7047	0.3825	-0.3304	-1.8473	-0.3535	-2.5844	1.0337
386.7188	-0.8409	-2.1293	-0.0314	0.2769	0.8215	1.2304	1.0014	1.4948	0.2889	0.4879	-0.0721	-2.5358	0.1467	-2.4694	0.2061	-0.5909	-0.0630	1.3075	1.4897	0.5105	1.2329	1.3815	1.6042	0.3509	-1.6165	0.7022	0.8143	-0.4051	-2.7645	-0.3897	-2.7294	1.2896
390.6250	-1.0696	-1.3171	0.4624	0.0452	0.7589	0.4023	0.9497	1.0136	0.2387	0.4750	-0.2756	-1.7758	-0.0389	-1.9054	0.3356	-0.4725	0.4758	0.8943	1.0582	0.7012	0.5416	0.9804	1.0897	0.5783	-0.7915	0.7564	0.1878	-0.6618	-2.6990	-0.1251	-1.7534	0.9406
394.5312	-1.2036	-1.3741	-0.0020	0.4897	0.4473	0.9911	0.3532	1.2339	-0.4033	0.4750	-0.6352	-0.6924	-0.0857	-1.0009	-0.2176	-0.2793	0.0389	0.7254	0.8234	0.2992	0.7464	0.7451	1.0319	0.2005	-0.2132	0.2390	0.9872	-0.7815	-0.9806	-0.5887	-2.1146	0.7456
398.4375	-1.0952	-0.9693	0.5122	0.7212	0.6519	0.6886	0.2951	0.9857	-0.5757	0.4646	-0.6493	-0.8246	-0.1579	-1.3737	-0.2273	-0.4616	0.7526	1.0087	0.6604	0.8276	0.9367	0.7712	0.8874	0.3735	-0.2221	0.2620	0.3960	-0.9525	-1.7541	-0.5244	-1.9607	0.5528
402.3438	-0.9314	-0.5278	0.6124	1.3863	0.4881	0.8737	0.0138	0.8052	-1.0226	0.1470	-0.7257	0.0829	-0.2758	-1.1109	-0.5344	-0.6809	0.9908	0.7922	0.3578	0.8031	1.1947	0.4966	0.7020	0.3965	0.2309	0.0525	0.5603	-1.0938	-1.0624	-0.8581	-2.3794	0.2163
406.2500	-1.0255	-0.6831	0.1752	0.8812	0.1745	0.7757	0.2172	0.6924	-0.6720	0.1800	-0.7406	0.4567	-0.1366	-0.3730	-0.1560	-0.3263	0.3023	0.1704	0.1228	0.1793	0.5932	0.1488	0.4585	0.3477	0.5519	0.2295	0.9302	-1.0427	-0.1114	-0.5516	-1.9050	0.1363
410.1562	-0.5438	0.1979	0.1912	0.4271	0.1182	-0.1012	0.1035	0.1285	-0.7286	0.2506	-0.6872	1.2310	0.3617	0.2964	0.0108	-0.4704	0.2035	-0.2945	-0.1943	0.0396	-0.2554	-0.0500	-0.3059	0.1547	0.9715	0.1887	0.1988	-0.6865	0.6606	-0.1644	-1.3038	0.0514
414.0625	0.2483	0.4331	0.0567	0.3105	-0.1733	0.1379	-0.1839	-0.0399	-0.6446	-0.1493	-0.1508	1.2175	0.0099	0.6226	-0.1804	-0.3028	-0.0230	-0.4213	-0.4461	-0.1990	-0.2145	-0.3666	-0.2733	0.0756	1.1178	-0.0812	0.4864	-0.3571	1.1421	-0.3462	-0.9770	-0.3282
417.9688	0.4152	0.1442	0.0623	1.2442	-0.1139	0.8421	-0.3875	-0.0045	-0.8646	-0.3657	-0.1025	0.8127	-0.0929	-0.0338	-0.4484	-0.4266	0.3053	0.1249	-0.4724	0.0791	0.9710	-0.2365	-0.0237	0.0316	0.4057	-0.2593	0.6533	-0.4196	0.7570	-0.6338	-1.4379	-0.5251
421.8750	1.3683	1.0004	0.1770	1.1851	-0.2435	0.4817	-0.6501	-0.3523	-0.9528	-0.6326	0.4079	1.1871	-0.0624	0.1196	-0.6415	-0.6494	0.3499	-0.1731	-0.6056	-0.0022	0.6652	-0.4185	-0.3365	-0.0648	0.5415	-0.4899	0.2670	0.1006	1.0604	-0.7083	-1.2741	-0.6544
425.7812	1.9861	1.1532	-0.5315	0.0782	-0.5235	0.0153	-0.3785	-0.9137	-0.6812	-0.6666	0.4985	2.0428	0.7829	1.5395	0.0644	-0.7139	-0.8504	-0.9534	-1.2071	-0.8616	-0.5573	-0.8122	-1.1532	-0.3507	1.3938	-0.2033	0.4336	0.3917	3.1461	-0.0976	-1.1791	-0.8912
429.6875	1.0194	1.5804	0.4090	1.7316	-0.2845	0.2110	-0.6594	-0.8751	-1.2778	-1.0587	-0.0246	2.5714	0.0583	0.6344	-0.6626	-1.1243	0.7642	-0.5140	-0.9771	0.0934	0.5879	-0.6707	-0.8099	0.0675	1.3348	-0.4434	0.0036	-0.2340	1.9263	-0.7782	-1.5735	-1.0253
433.5938	0.4571	0.9846	0.3250	1.0063	-0.1264	0.1513	-0.4962	-0.4991	-0.8244	-0.8149	-0.0714	1.6750	-0.1576	0.5051	-0.6035	-0.7780	0.5642	-0.1739	-0.4705	0.1790	0.3438	-0.3237	-0.3423	0.0347	1.0461	-0.3884	0.0013	-0.1585	1.2377	-0.6557	-0.9984	-0.6285
437.5000	-0.0573	0.6227	0.6831	1.0442	0.2304	0.3020	-0.3148	-0.2520	-0.8275	-0.9410	-0.2409	1.1585	-0.4383	-0.0372	-0.7121	-1.0960	1.0305	0.4311	-0.0860	0.7166	0.6483	0.0888	0.1607	0.2619	1.0756	-0.2725	-0.0629	-0.4762	0.2859	-0.8888	-1.5635	-0.4732
441.4062	0.5156	0.8566	0.4502	0.6717	-0.0321	0.2196	-0.4086	-0.4380	-0.7713	-0.9836	0.0318	1.4328	-0.3774	0.5362	-0.5914	-0.9047	0.5958	0.0344	-0.4392	0.3158	0.2310	-0.2589	-0.1185	0.1612	1.4171	-0.3236	0.1379	-0.2790	1.0603	-0.7655	-1.2660	-0.7103
445.3125	1.1091	1.4527	0.4788	1.2352	-0.2319	0.0365	-0.3078	-1.0476	-0.6290	-1.4044	0.3434	1.9221	-0.1338	0.3981	-0.3912	-1.1769	0.7348	-0.4574	-0.7643	0.1392	0.4053	-0.5784	-0.5964	0.2421	1.1050	-0.2105	-0.2218	0.0104	1.3077	-0.6026	-1.1724	-0.9942
449.2188	-0.1154	0.5813	-0.0756	1.3239	-0.3459	0.3510	-0.1094	-0.6024	-0.2691	-1.1171	-0.1772	1.8944	-0.0594	0.4845	-0.3398	-0.7061	0.1971	-0.6263	-0.2709	-0.2721	0.5112	-0.3930	-0.2925	0.0745	0.5366	-0.1477	0.2321	-0.0313	1.5977	-0.5212	-0.8222	-0.4899
453.1250	0.2560	0.5869	-0.4758	-0.0859	-0.4656	-0.2542	0.1264	-0.7639	0.2838	-0.8814	0.1032	1.6962	0.2867	1.2561	0.1747	-0.3972	-0.6659	-1.0449	-0.3477	-0.7857	-0.6922	-0.5054	-0.6008	-0.1110	0.8346	0.0452	0.1234	0.3984	2.2109	0.0487	0.0022	-0.3561
457.0312	0.7482	1.6117	-0.4776	-0.2986	-0.7690	-0.4943	-0.7246	-1.4817	-0.4519	-1.4595	-0.0925	3.5623	0.0997	3.1780	-0.3343	-0.5208	-0.6720	-1.2516	-1.2857	-0.8530	-1.2396	-1.1163	-1.2884	-0.4311	2.7157	-0.5992	0.1372	0.3050	4.6400	-0.2361	0.4167	-1.3367
460.9375	0.3841	1.2511	0.0815	1.1502	-0.3585	0.0943	-0.6382	-1.2351	-0.7951	-1.4131	-0.3046	2.7401	-0.0257	1.5137	-0.5228	-0.8889	0.4334	-0.4095	-1.0403	-0.0133	0.3286	-0.6927	-0.8510	-0.1182	1.6156	-0.4877	-0.0768	-0.1785	2.7683	-0.5275	-0.5231	-1.2603
464.8438	1.0791	1.0427	-0.0570	-0.5113	-0.3681	-0.4650	-0.2156	-0.8228	0.1400	-0.8572	0.5861	1.0808	-0.0956	1.1322	-0.0383	-0.2995	-0.2844	-0.6533	-0.5202	-0.3844	-0.7976	-0.5465	-0.5408	-0.0765	1.0263	-0.1998	-0.2025	0.5394	1.5057	-0.0251	0.4382	-0.6091
468.7500	1.7008	1.0250	-0.0963	0.1002	-0.5426	-0.0968	-0.2003	-0.9905	0.1832	-0.9024	0.9293	0.6977	-0.0667	0.6225	0.1437	-0.1424	-0.1965	-0.7239	-0.8984	-0.4814	-0.1228	-0.8254	-0.6629	0.0153	0.3593	-0.1198	-0.0559	0.5677	1.1693	0.0786	0.4600	-0.9275
472.6562	1.9560	1.6996	0.4369	0.7770	-0.2975	-0.4026	-0.4844	-0.9433	-0.4869	-0.5181	0.8261	0.8782	0.1292	-0.0252	-0.1624	-0.4465	0.5768	-0.5457	-0.8932	0.0263	0.1500	-0.6796	-0.8997	0.0429	0.1495	-0.2768	-0.6741	0.4814	0.3997	-0.0535	0.0394	-0.7796
476.5625	1.1878	1.5118	0.3877	1.0087	-0.4059	-0.0596	-0.7729	-0.7590	-0.8882	-0.6082	0.2650	1.6826	-0.2294	0.6808	-0.5229	-0.2959	0.6166	-0.5180	-1.0276	0.0173	0.2335	-0.8226	-0.7652	0.0126	0.9792	-0.5207	-0.1335	-0.0237	1.2840	-0.4171	-0.0919	-1.0051
480.4688	0.9399	1.5772	0.0426	0.6320	-0.7790	-0.0502	-1.1309	-0.6407	-0.9407	-0.5300	0.1194	2.3770	-0.5079	1.7357	-0.7682	0.2746	0.1135	-0.9738	-1.1723	-0.4692	-0.3003	-1.1763	-0.8378	-0.2116	1.6175	-0.8531	0.3356	0.0282	2.4973	-0.5132	0.6738	-1.1089
484.3750	0.7656	0.9104	-0.3063	0.0462	-1.0488	0.0902	-1.1473	0.3958	-0.5944	0.7154	0.3509	1.0570	-0.7892	1.3000	-0.6767	1.6659	-0.5281	-1.3201	-0.7756	-1.0200	-0.6386	-1.2591	-0.4081	-0.2921	0.6526	-0.8795	0.9580	0.1966	1.4362	-0.2597	1.8133	-0.4106
488.2812	1.5051	2.2788	-0.3665	0.2302	-1.5781	-0.2524	-1.9982	-0.1712	-1.3500	0.3915	0.3596	3.1632	-0.8653	2.9031	-1.2232	1.7034	-0.6300	-2.1560	-1.6004	-1.4494	-1.2739	-2.0524	-1.2445	-0.5970	2.0760	-1.5301	0.9985	0.3715	3.7445	-0.5476	2.2591	-1.0982
492.1875	-0.2324	0.6175	-1.3399	-0.8322	-1.5315	0.0443	-1.9459	0.5275	-0.9325	1.2851	-0.6041	2.5351	-0.6149	3.7943	-1.0102	2.7612	-1.7627	-1.7294	-1.1759	-1.8490	-1.5916	-1.6357	-0.8748	-1.1559	1.7996	-1.5655	1.6352	0.1439	4.5199	-0.1012	3.3740	-0.5522
496.0938	-1.2570	-0.2014	-1.7575	-2.8816	-1.4649	-0.3397	-1.6039	0.8616	-0.4088	1.5789	-1.0539	2.4283	-0.7139	5.2256	-0.6085	3.2199	-2.7407	-1.7427	-0.9707	-2.1899	-3.1380	-1.4991	-0.6258	-1.2529	3.1265	-1.3306	2.1063	-0.1233	5.4268	0.2385	4.0060	-0.3136
500.0000	-1.7910	-0.7150	-1.9021	-1.4632	-1.5883	0.3506	-1.4549	0.7030	-0.2065	1.3194	-1.2757	2.2411	-0.7193	4.4336	-0.5107	3.3423	-2.4078	-1.6481	-1.0350	-2.1626	-1.7364	-1.5654	-0.5340	-1.1492	1.8857	-1.2107	2.2389	-0.3086	5.0055	0.2660	4.0991	-0.5010
503.9062	-1.1504	-0.5531	-1.2746	0.3296	-1.2119	0.6503	-1.0771	0.7331	-0.3141	1.3709	-0.8256	1.1114	-0.3836	1.8588	-0.4161	2.6385	-1.2808	-1.2515	-0.6831	-1.5023	-0.1205	-1.1542	-0.3800	-0.7407	-0.1616	-0.8488	1.5519	-0.2035	2.4117	0.1940	2.8385	-0.1551
507.8125	0.3847	0.7713	-1.4472	-1.0790	-1.5040	-0.5131	-1.1501	-0.2794	-0.2475	1.0989	-0.2672	2.3252	0.2344	3.5174	0.0618	2.3639	-1.9867	-2.1797	-1.5663	-2.0855	-1.8909	-1.7879	-1.5589	-0.9612	1.3002	-0.8081	1.0133	0.3862	4.3846	0.7525	3.4214	-0.7029
511.7188	1.0903	1.2950	-1.2513	-0.5675	-1.4453	-0.1639	-1.4894	-0.3820	-0.8522	0.3878	-0.0238	3.0717	0.0886	3.5851	-0.5404	1.4970	-1.7419	-1.9849	-1.5671	-1.8872	-1.5757	-1.7114	-1.4404	-0.9846	1.9791	-1.1413	1.1925	0.4845	5.0378	0.0142	1.9642	-0.9374
515.6250	-0.3040	0.7360	-0.8851	1.9942	-1.4061	1.0658	-1.7747	-0.1720	-1.2909	-0.0545	-0.7503	3.1778	-0.6216	2.3358	-1.2440	1.4922	-0.4348	-1.3107	-1.3810	-1.1944	0.8157	-1.5879	-0.8177	-0.7238	0.8558	-1.4177	1.4733	-0.2642	4.0220	-0.7073	1.5697	-1.1959
519.5312	-0.5901	0.6210	-0.9223	0.6120	-1.2796	0.4844	-1.4392	-0.2185	-0.8941	-0.0412	-0.8182	3.1545	-0.5831	3.0840	-0.8838	1.4602	-0.8513	-1.3956	-1.2714	-1.2824	-0.3630	-1.4901	-0.8225	-0.6763	1.7617	-1.1569	1.3675	-0.2871	4.3429	-0.4151	1.8625	-1.0689
523.4375	-1.5859	-0.3059	-1.0957	-0.3828	-0.8654	0.3460	-0.9565	-0.0388	-0.2749	-0.0514	-1.1662	2.3399	-0.4768	3.1260	-0.5822	1.3379	-1.1486	-0.7618	-0.6409	-1.0462	-0.6972	-0.8322	-0.3518	-0.7248	1.6986	-0.8602	1.2014	-0.3322	3.9404	-0.1651	1.9815	-0.6284
527.3438	1.1025	1.4543	-0.1633	0.9604	-0.7572	0.2547	-1.1753	-0.8746	-0.8151	-1.0303	0.2360	2.3580	-0.4084	1.6318	-0.8962	-0.0559	0.0385	-0.7124	-1.0569	-0.4431	0.2156	-1.0037	-0.7491	-0.3736	1.2243	-0.9682	0.2863	0.3199	2.8101	-0.6487	0.4337	-1.1942
531.2500	0.8339	1.3117	0.1770	0.7991	-0.5462	0.4536	-1.3597	-0.7025	-0.9502	-1.3232	0.1779	2.0696	-1.0025	1.6208	-1.2821	-0.1903	0.4546	-0.0813	-0.8706	0.0618	0.4002	-0.7823	-0.2511	-0.2638	1.7080	-1.1678	0.3536	0.0748	2.3824	-1.0518	0.2719	-1.3255
535.1562	-0.3655	0.3222	-0.2084	0.0529	-0.3824	0.4001	-0.9646	-0.4845	-0.4124	-1.0102	-0.3802	1.5698	-0.8204	1.9245	-0.8786	0.1636	-0.0232	0.1760	-0.5350	-0.0201	0.0989	-0.4470	-0.0235	-0.3710	1.5573	-0.8860	0.4477	-0.1277	2.4056	-0.6368	0.8433	-0.9844
539.0625	0.0720	0.5080	-0.1177	-0.6978	-0.1895	-0.1796	-0.6285	-0.6645	-0.0752	-0.9113	-0.0726	1.1126	-0.4689	1.7653	-0.4786	-0.0768	-0.1512	0.1503	-0.4195	0.0256	-0.5228	-0.2710	-0.1922	-0.3273	1.4881	-0.5947	-0.0747	0.1710	1.9455	-0.2595	0.9037	-0.7680
542.9688	1.2981	1.9906	0.4354	0.0312	-0.2485	-0.5216	-1.0734	-1.5546	-0.6544	-1.7579	0.3405	2.3090	-0.4857	1.9525	-0.8606	-0.9316	0.6189	-0.0124	-1.0170	0.3674	-0.3574	-0.6271	-0.8087	-0.2568	2.1658	-0.9050	-0.7593	0.3987	2.5438	-0.5916	0.4541	-1.4827
546.8750	1.0791	1.5897	0.3929	0.8167	-0.0659	-0.4725	-0.7052	-1.6801	-0.1425	-1.5490	0.3773	1.2281	-0.0458	0.5793	-0.4897	-0.8727	0.9337	0.2718	-0.6911	0.5837	0.6176	-0.2822	-0.8021	-0.2471	0.2136	-0.6106	-1.4108	0.6689	1.0745	-0.1293	0.9057	-1.1361
550.7812	0.9175	1.7018	0.7873	2.2725	-0.0382	0.4675	-1.1264	-1.4788	-1.1567	-2.1243	0.0464	2.1931	-0.5775	0.4049	-1.2642	-1.4941	1.6869	0.6275	-0.8766	1.0045	1.7274	-0.3521	-0.4516	-0.0277	0.9756	-0.9448	-0.7130	-0.0386	1.4564	-1.1443	-0.8665	-1.5938
554.6875	1.4367	1.7551	0.5031	0.8524	-0.0690	0.1997	-1.3012	-1.3455	-1.1467	-2.0212	0.2956	2.2170	-0.5595	1.4302	-1.3096	-1.4015	0.9183	0.6036	-0.8868	0.7083	0.6192	-0.3374	-0.4490	-0.3050	1.9607	-1.1244	-0.4558	0.2506	2.4189	-1.1399	-0.7723	-1.5446
558.5938	0.1328	1.1346	0.3741	1.2721	-0.0486	0.2744	-1.1298	-1.3412	-0.7733	-1.8318	-0.3264	1.9893	-0.5802	1.2298	-1.1290	-0.9242	1.1053	0.7457	-0.7213	0.8075	1.1221	-0.2319	-0.3648	-0.3061	1.1908	-0.9996	-0.6282	-0.0185	2.0082	-0.8249	0.2218	-1.4286
562.5000	0.7106	1.5224	1.1816	2.6683	0.3499	0.6913	-1.2221	-1.4305	-1.2732	-2.3600	-0.0202	1.5429	-0.8274	-0.3272	-1.5714	-1.8519	2.3852	1.5235	-0.5696	1.7470	2.5020	0.1125	-0.0298	0.0417	0.5808	-1.0631	-1.0759	-0.1561	0.4015	-1.4136	-1.1808	-1.5884
566.4062	0.2954	0.5552	0.3414	0.8390	0.2540	0.3034	-0.9142	-1.0534	-0.4160	-1.3811	-0.0855	0.4436	-0.4030	0.3888	-0.8736	-0.7404	1.0334	1.3617	-0.3633	1.0592	1.3537	0.2235	-0.0484	-0.3649	0.1768	-0.8309	-0.8736	0.1852	0.6698	-0.5173	0.4308	-1.0493
570.3125	0.8725	0.6333	-0.1458	0.4965	-0.1177	0.5223	-0.9596	-0.7011	-0.5961	-1.2652	0.1958	1.1087	-0.2724	1.0227	-0.9389	-0.6723	0.1092	0.5849	-0.4064	0.2291	0.6801	-0.0744	-0.1030	-0.4995	0.7913	-0.8957	0.0161	0.4057	1.9493	-0.7539	-0.3377	-0.8778
